i,cluster
4443,83
4444,83
4461,83
4462,83
4463,83
4481,83
4482,83
4501,83
4502,83
4503,83
4504,83
4521,86
4522,86
4523,86
4524,83
4525,86
4526,83
4527,86
4528,86
4529,86
4530,86
4541,87
4542,87
4543,87
4544,87
4545,87
4546,87
4547,86
4548,87
4561,82
4562,82
4563,82
4564,82
4565,87
4566,82
4567,82
4581,82
4582,82
4601,84
4602,84
4603,84
4604,84
4605,84
5201,88
5202,89
5203,90
5204,91
5205,92
5206,88
5207,90
5208,93
5209,91
5303,91
5321,94
5322,91
5323,94
5324,94
5325,91
5326,94
5327,94
5341,89
5342,89
5343,89
5344,89
5345,89
5346,89
5347,89
5361,88
5362,88
5363,88
5364,88
5365,88
5366,88
5367,88
5368,88
5381,88
5382,88
5401,92
5402,92
5403,92
5404,92
5405,92
5406,92
5407,92
5408,92
5409,92
5410,92
5421,93
5422,93
5423,93
5424,93
5425,93
5426,93
5427,93
5428,93
5429,93
5430,93
5431,93
5432,93
5433,93
5441,90
5442,90
5443,90
5444,90
5445,90
5446,90
5447,90
5461,90
5462,90
5463,90
5464,90
5465,90
6201,95
6202,96
6203,97
6204,97
6205,98
6206,95
6207,95
6208,95
6209,96
6210,95
6211,95
6212,95
6213,96
6301,95
6302,95
6321,95
6322,95
6323,95
6324,95
6341,95
6361,98
6362,98
6363,98
6364,98
6365,98
6366,98
6367,98
6381,96
6382,96
6401,99
6402,96
6403,96
6421,97
6422,97
6423,97
6424,97
6425,97
6426,97
6427,97
6441,100
6461,97
6462,97
6463,97
6464,97
7201,101
7202,102
7203,103
7204,104
7205,105
7206,106
7207,103
7208,102
7209,106
7210,103
7301,101
7302,101
7303,101
7304,101
7305,101
7306,101
7307,101
7308,101
7309,101
7321,103
7322,103
7323,103
7324,103
7325,103
7326,103
7341,103
7342,103
7343,103
7344,103
7361,107
7362,107
7363,107
7364,108
7365,107
7366,107
7367,107
7381,102
7401,102
7402,102
7403,102
7404,102
7405,102
7406,102
7407,102
7408,102
7421,102
7422,102
7423,102
7424,102
7441,102
7442,102
7443,102
7444,102
7445,109
7446,109
7461,105
7462,105
7463,105
7464,105
7465,105
7466,105
7467,105
7481,110
7482,110
7483,110
7484,110
7501,110
7502,103
7503,110
7504,110
7505,110
7521,103
7522,111
7523,111
7524,111
7525,111
7526,111
7527,111
7541,104
7542,104
7543,104
7544,104
7545,104
7546,104
7547,104
7548,104
7561,106
7562,106
7563,106
7564,106
8201,112
8202,113
8203,114
8204,115
8205,116
8206,117
8207,118
8208,114
8210,117
8211,119
8212,113
8214,113
8215,113
8216,112
8217,119
8218,115
8219,114
8220,114
8221,112
8222,120
8302,112
8303,116
8304,116
8305,112
8306,112
8307,112
8308,112
8309,112
8321,112
8322,112
8323,112
8324,117
8341,112
8342,112
8343,112
8344,112
8345,112
8346,112
8347,112
8361,113
8362,113
8363,113
8364,112
8381,113
8401,116
8402,116
8403,120
8406,120
8407,120
8421,120
8422,120
8423,120
8424,116
8425,116
8441,114
8442,114
8443,114
8445,114
8446,114
8447,114
8448,114
8449,114
8461,114
8462,116
8463,116
8464,114
8465,114
8482,119
8483,119
8501,117
8502,117
8503,117
8504,117
8505,117
8521,117
8522,117
8523,117
8541,115
8542,121
8543,115
8544,115
8546,115
8561,119
8563,119
8564,114
9201,118
9202,122
9203,122
9204,122
9205,122
9206,123
9207,123
9208,118
9209,118
9210,124
9211,124
9212,124
9301,118
9302,118
9303,118
9304,118
9321,122
9322,122
9323,123
9341,118
9342,118
9343,118
9344,118
9345,118
9361,118
9362,118
9363,118
9364,115
9365,122
9366,122
9367,122
9368,122
9382,123
9383,123
9384,124
9385,124
9386,118
9387,124
9401,125
9402,125
9403,125
9404,125
9405,124
9406,124
9407,124
9409,124
9410,124
9421,122
9422,122
10201,126
10202,127
10203,128
10204,128
10205,128
10206,129
10207,130
10208,126
10209,131
10210,127
10211,127
10301,126
10302,126
10303,126
10304,126
10305,126
10306,126
10307,128
10308,128
10309,128
10321,127
10322,127
10323,127
10324,127
10341,126
10342,126
10343,126
10344,126
10345,126
10361,131
10362,131
10363,127
10364,132
10365,132
10366,132
10381,127
10382,127
10383,127
10384,127
10401,127
10421,126
10422,126
10423,126
10424,133
10425,133
10426,133
10427,133
10428,126
10441,129
10442,129
10443,129
10444,129
10445,129
10446,129
10447,129
10448,129
10461,128
10462,128
10463,128
10464,127
10481,128
10482,128
10483,128
10484,128
10501,128
10521,130
10522,130
10523,130
10524,128
10525,130
11201,134
11202,135
11203,136
11204,136
11205,136
11206,135
11207,137
11208,138
11209,138
11210,121
11211,131
11212,134
11213,139
11214,139
11215,138
11216,121
11217,135
11218,135
11219,136
11220,136
11221,140
11222,139
11223,136
11224,136
11225,138
11226,136
11227,141
11228,141
11229,141
11230,141
11231,136
11232,121
11233,136
11234,140
11235,141
11236,141
11237,139
11238,136
11239,134
11240,121
11241,134
11242,138
11243,139
11301,136
11304,135
11322,141
11324,141
11326,134
11327,134
11330,138
11341,134
11342,134
11343,134
11344,134
11345,134
11346,134
11347,134
11348,134
11361,137
11362,137
11363,137
11364,137
11365,137
11366,137
11367,137
11368,137
11369,134
11381,131
11382,131
11383,131
11384,131
11385,131
11401,135
11402,135
11403,135
11405,135
11406,135
11407,135
11408,135
11421,121
11422,135
11423,135
11424,115
11425,121
11442,139
11445,136
11446,121
11461,121
11462,121
11464,139
11465,139
11468,139
12100,140
12202,142
12203,140
12204,140
12205,143
12206,144
12207,140
12208,139
12209,145
12210,146
12211,145
12212,147
12213,148
12214,142
12215,142
12216,140
12217,140
12218,146
12219,144
12220,140
12221,147
12222,140
12223,143
12224,140
12225,144
12226,144
12227,140
12228,147
12229,144
12230,148
12231,147
12303,139
12305,140
12322,147
12324,145
12325,147
12326,140
12328,147
12329,147
12341,145
12342,145
12343,145
12344,145
12345,145
12346,145
12347,145
12348,142
12349,120
12361,142
12362,142
12381,142
12382,142
12402,148
12403,148
12404,148
12405,148
12406,148
12407,148
12408,142
12409,145
12421,146
12422,146
12423,146
12424,146
12426,146
12427,146
12441,146
12442,146
12443,146
12444,146
12445,146
12461,143
12462,143
12463,143
12464,143
12465,143
12466,143
12467,143
12468,143
12472,143
13101,140
13102,140
13103,140
13104,140
13105,140
13106,140
13107,140
13108,140
13109,140
13110,140
13111,140
13112,140
13113,140
13114,140
13115,140
13116,140
13117,140
13118,140
13119,140
13120,140
13121,140
13122,140
13123,140
13201,149
13202,150
13203,140
13204,140
13205,150
13206,151
13207,150
13208,151
13209,152
13210,140
13211,153
13212,149
13213,153
13214,151
13215,151
13216,153
13217,153
13218,150
13219,151
13220,153
13221,153
13222,153
13223,150
13224,151
13225,151
13227,150
13228,150
13303,150
13305,150
13307,150
13308,150
13361,154
13362,155
13363,155
13364,156
13382,157
13401,158
13402,159
13421,160
14100,140
14130,140
14201,161
14203,162
14204,163
14205,163
14206,162
14207,163
14208,161
14209,152
14210,161
14211,162
14212,152
14213,152
14214,152
14215,152
14216,152
14217,162
14218,152
14301,161
14321,163
14341,162
14342,162
14361,162
14362,162
14363,162
14364,162
14366,162
14382,162
14383,162
14384,162
14401,152
14402,152
14421,152
14422,152
14423,149
14424,149
15201,164
15202,165
15204,166
15205,167
15206,168
15207,164
15208,165
15209,166
15210,169
15211,165
15212,168
15213,170
15215,165
15216,171
15217,172
15218,173
15219,174
15220,164
15221,164
15222,172
15301,164
15302,164
15303,164
15304,164
15306,168
15307,168
15308,168
15309,168
15310,168
15311,168
15321,164
15322,173
15323,164
15324,164
15341,170
15342,170
15343,170
15344,170
15345,170
15346,164
15347,164
15348,164
15349,170
15350,164
15351,170
15361,166
15362,166
15363,166
15364,165
15381,173
15382,173
15383,173
15384,173
15401,165
15402,165
15403,165
15404,170
15405,167
15406,170
15421,165
15441,165
15442,175
15443,175
15444,175
15445,175
15446,175
15447,175
15461,175
15462,175
15463,175
15464,175
15481,169
15482,169
15483,169
15501,167
15502,165
15504,167
15505,167
15521,172
15522,172
15523,169
15524,169
15525,172
15526,172
15541,172
15542,172
15543,172
15544,172
15545,172
15546,172
15547,172
15548,172
15549,172
15550,172
15561,171
15562,171
15563,171
15581,168
15582,168
15583,168
15584,168
15585,100
15586,176
15601,174
15602,174
15603,174
15604,174
15605,174
15606,174
15607,174
15608,174
15609,174
16201,177
16202,178
16203,178
16204,177
16205,178
16206,177
16207,177
16208,178
16209,178
16301,177
16302,177
16321,177
16322,177
16323,177
16341,177
16342,177
16343,177
16361,177
16362,177
16363,177
16364,177
16381,178
16382,178
16383,178
16384,178
16401,178
16402,179
16403,179
16404,180
16405,178
16406,178
16407,178
16408,178
16421,178
16422,178
17201,181
17202,182
17203,181
17204,183
17205,183
17206,184
17207,182
17208,181
17301,184
17321,181
17322,181
17323,181
17324,181
17342,181
17343,181
17344,181
17345,181
17346,181
17347,181
17348,181
17349,185
17361,181
17362,181
17363,181
17364,181
17365,181
17382,182
17383,182
17384,182
17385,182
17401,182
17402,182
17403,182
17404,182
17405,182
17406,182
17421,183
17422,183
17423,183
17424,183
17441,183
18201,186
18202,187
18203,188
18204,187
18205,186
18206,186
18207,188
18302,186
18321,186
18322,186
18323,186
18342,186
18361,186
18362,186
18363,186
18364,186
18365,186
18366,186
18381,188
18382,188
18401,188
18402,188
18403,188
18421,188
18422,188
18423,188
18424,186
18425,188
18426,186
18441,187
18442,187
18461,187
18462,187
18481,187
18482,187
19201,189
19202,190
19203,191
19204,190
19205,191
19206,190
19207,192
19301,189
19302,191
19303,191
19304,191
19305,191
19321,189
19322,189
19323,189
19324,189
19325,189
19326,189
19327,189
19328,189
19341,190
19342,189
19343,189
19344,193
19345,193
19361,189
19362,189
19363,193
19364,193
19365,193
19366,194
19367,194
19381,189
19382,189
19383,189
19384,189
19385,189
19386,189
19387,189
19388,189
19389,189
19390,189
19391,189
19401,189
19402,192
19403,192
19404,192
19405,192
19406,192
19407,192
19408,192
19409,192
19421,149
19422,190
19423,190
19424,190
19425,190
19426,190
19427,190
19428,190
19429,190
19441,149
19442,195
19443,195
20201,196
20202,197
20203,198
20204,199
20205,200
20206,199
20207,196
20208,201
20209,202
20210,202
20211,203
20212,204
20213,203
20214,199
20215,197
20216,196
20217,201
20301,201
20302,201
20303,205
20304,205
20305,205
20306,205
20307,205
20308,201
20321,201
20322,201
20323,201
20324,201
20325,201
20326,198
20341,198
20342,198
20343,198
20345,198
20346,198
20347,198
20349,198
20361,199
20362,199
20363,199
20381,202
20382,202
20383,202
20384,202
20385,202
20386,202
20387,202
20388,202
20402,202
20403,200
20404,200
20406,200
20407,200
20408,200
20409,200
20410,206
20411,200
20412,200
20413,207
20414,200
20415,200
20416,200
20417,208
20418,209
20419,209
20421,210
20422,210
20423,210
20424,197
20425,210
20426,210
20427,210
20428,210
20429,210
20430,210
20431,211
20441,197
20443,197
20444,197
20445,197
20446,197
20447,197
20448,197
20449,197
20450,197
20451,197
20461,197
20462,197
20463,212
20464,212
20465,197
20466,197
20467,197
20481,204
20482,204
20483,204
20484,204
20485,204
20486,204
20501,196
20502,196
20521,196
20522,196
20541,196
20543,196
20561,203
20562,203
20563,203
20581,196
20582,196
20583,196
20584,196
20585,196
20586,196
20587,196
20588,196
20589,196
20601,203
20602,169
21201,213
21202,214
21203,215
21204,216
21205,217
21206,211
21207,217
21208,216
21209,213
21210,211
21211,218
21212,216
21213,213
21214,218
21301,219
21302,213
21303,213
21304,213
21321,214
21322,214
21323,214
21341,214
21342,214
21361,214
21362,214
21381,214
21382,214
21383,214
21384,214
21401,220
21402,220
21403,220
21404,220
21405,220
21406,220
21407,220
21408,220
21421,213
21422,213
21423,213
21424,213
21425,213
21426,213
21427,213
21441,213
21442,213
21443,213
21461,217
21462,217
21463,217
21464,217
21465,217
21481,221
21482,221
21483,221
21484,221
21485,221
21486,221
21487,221
21501,218
21502,217
21503,218
21504,218
21505,218
21506,222
21507,222
21521,218
21523,218
21541,216
21561,211
21562,211
21563,211
21564,211
21565,211
21566,211
21567,211
21568,216
21569,216
21570,216
21571,216
21581,223
21582,223
21583,223
21584,221
21585,223
21601,215
21602,215
21603,224
21604,224
21605,215
21606,215
21607,215
21608,215
21621,215
21622,215
21623,215
21624,215
21625,225
21626,225
22201,226
22202,227
22203,228
22204,194
22205,162
22206,228
22207,194
22208,229
22209,226
22210,194
22211,227
22212,226
22213,230
22214,226
22215,228
22216,227
22217,227
22218,227
22219,229
22220,228
22221,227
22301,229
22302,229
22304,229
22305,231
22306,231
22307,231
22321,228
22322,228
22323,232
22324,231
22325,228
22326,228
22327,228
22328,228
22329,228
22341,228
22342,228
22344,228
22361,194
22381,194
22382,194
22383,194
22401,226
22402,226
22421,230
22422,230
22423,226
22424,226
22425,226
22426,226
22427,226
22428,226
22442,230
22444,230
22445,230
22446,230
22447,230
22461,227
22462,233
22481,227
22482,227
22483,227
22484,227
22485,227
22486,227
22487,207
22488,207
22502,227
22503,227
22505,227
22521,227
22522,227
22523,227
23100,219
23201,234
23202,235
23203,219
23204,219
23205,236
23206,219
23207,234
23208,219
23209,235
23210,235
23211,237
23212,235
23213,235
23214,234
23215,219
23216,236
23217,219
23218,219
23219,219
23220,219
23221,234
23222,236
23223,236
23224,236
23225,235
23226,219
23227,235
23228,219
23229,219
23230,219
23302,219
23304,219
23341,219
23342,219
23343,219
23344,219
23345,219
23346,219
23347,219
23361,219
23362,219
23381,219
23401,219
23402,219
23421,219
23422,219
23423,219
23424,219
23425,219
23426,219
23427,219
23428,219
23429,219
23430,219
23431,219
23432,219
23441,236
23442,236
23445,236
23446,236
23447,236
23481,235
23482,235
23483,235
23501,235
23502,235
23521,237
23522,237
23523,237
23541,237
23543,237
23544,237
23561,206
23562,206
23563,206
23564,207
23565,206
23566,206
23581,234
23582,234
23601,234
23602,234
23603,234
23604,234
23621,234
23622,234
23623,234
24201,238
24202,239
24203,240
24204,240
24205,239
24206,241
24207,238
24208,241
24209,242
24210,238
24211,240
24212,243
24213,238
24301,239
24302,239
24303,239
24321,239
24322,239
24323,239
24324,239
24325,239
24341,239
24342,239
24343,239
24344,239
24361,238
24381,238
24382,238
24383,238
24384,238
24402,238
24403,238
24404,238
24405,238
24406,238
24407,238
24421,240
24422,240
24441,240
24442,240
24443,240
24444,240
24445,240
24461,240
24462,240
24463,240
24464,244
24465,245
24466,240
24467,242
24468,240
24469,242
24470,240
24481,241
24482,241
24483,241
24484,241
24501,241
24521,244
24522,244
24523,244
24524,244
24525,244
24541,242
24542,242
24561,243
24562,243
24563,243
24564,243
25201,246
25202,247
25203,248
25204,247
25205,247
25206,246
25207,246
25301,246
25321,246
25342,246
25343,246
25361,246
25362,246
25363,246
25364,246
25365,246
25366,246
25367,246
25381,247
25382,247
25383,247
25384,247
25401,247
25402,247
25403,247
25421,247
25422,247
25423,247
25424,247
25441,247
25442,247
25443,247
25461,248
25462,248
25463,248
25464,248
25481,248
25482,248
25483,248
25484,248
25501,248
25502,248
25503,248
25504,248
25521,249
25522,249
25523,249
25524,249
25525,249
25526,249
26100,250
26201,251
26202,187
26203,251
26204,250
26205,252
26206,250
26207,250
26208,250
26209,250
26210,253
26211,250
26303,250
26322,250
26343,250
26344,250
26361,254
26362,254
26363,254
26364,254
26365,254
26366,254
26367,254
26381,255
26382,255
26401,250
26402,250
26403,250
26404,250
26405,250
26406,250
26421,251
26422,251
26441,251
26461,252
26462,252
26463,252
26464,252
26481,252
26482,252
26501,252
26502,252
26503,252
26521,252
27100,253
27201,256
27202,256
27203,253
27204,253
27205,253
27206,256
27207,253
27208,256
27209,253
27210,253
27211,253
27212,257
27213,256
27214,257
27215,253
27216,257
27217,257
27218,253
27219,256
27220,253
27221,257
27222,257
27223,253
27224,253
27225,256
27226,257
27227,253
27228,256
27229,253
27230,253
27231,256
27232,256
27301,253
27321,253
27322,253
27341,256
27361,256
27362,256
27366,256
27381,257
27382,257
27383,257
27385,256
28100,258
28201,259
28202,253
28203,258
28204,253
28205,260
28206,253
28207,253
28208,259
28209,261
28210,258
28211,259
28212,259
28213,262
28214,253
28215,258
28216,258
28217,253
28218,262
28219,258
28220,262
28221,258
28301,253
28321,258
28341,262
28342,262
28343,262
28361,262
28362,262
28363,262
28364,262
28381,258
28382,258
28421,263
28422,259
28441,259
28442,259
28443,259
28444,259
28445,259
28461,259
28462,259
28463,259
28464,259
28481,259
28501,259
28502,259
28503,259
28504,259
28521,264
28522,264
28523,264
28524,264
28525,264
28541,261
28542,261
28543,265
28544,261
28561,261
28562,261
28581,265
28582,265
28583,265
28584,265
28601,266
28602,266
28603,266
28604,266
28621,266
28622,266
28623,266
28624,266
28641,267
28642,267
28643,267
28644,267
28645,267
28646,267
28681,260
28682,260
28683,260
28684,260
28685,260
28686,260
28701,260
28702,260
28703,260
28704,260
29201,268
29202,268
29203,268
29204,268
29205,268
29206,269
29207,270
29208,268
29209,253
29210,268
29301,241
29321,268
29322,241
29342,253
29343,268
29344,268
29345,268
29361,268
29362,268
29363,268
29381,269
29382,269
29383,269
29384,269
29385,241
29386,241
29401,268
29402,268
29421,268
29422,268
29424,268
29425,268
29426,268
29427,268
29441,270
29442,270
29443,270
29444,270
29445,270
29446,270
29447,271
29448,270
29449,272
29450,243
29451,273
29452,270
29453,269
30201,274
30202,274
30203,271
30204,275
30205,276
30206,277
30207,243
30301,274
30302,274
30303,274
30321,274
30322,274
30323,274
30324,274
30325,274
30326,274
30341,271
30342,271
30343,271
30344,271
30345,271
30361,275
30362,275
30363,275
30364,275
30365,271
30381,276
30382,276
30383,276
30384,276
30385,276
30386,276
30387,276
30388,277
30389,277
30390,276
30401,277
30402,277
30403,277
30404,277
30405,277
30406,277
30407,278
30421,243
30422,243
30423,278
30424,278
30425,243
30426,272
30427,243
31201,279
31202,280
31203,281
31204,282
31301,279
31302,279
31303,279
31321,279
31322,279
31323,279
31324,279
31325,279
31326,279
31327,279
31328,279
31341,279
31342,279
31343,279
31361,281
31362,281
31363,281
31364,281
31365,281
31366,281
31367,281
31368,281
31369,281
31381,280
31382,280
31383,280
31384,280
31385,280
31386,280
31387,280
31388,280
31401,280
31402,280
31403,280
31404,280
32201,282
32202,283
32203,284
32204,285
32205,286
32206,282
32207,286
32208,284
32301,282
32302,282
32303,282
32304,282
32305,282
32306,282
32307,282
32308,282
32321,282
32322,282
32341,287
32342,287
32361,288
32362,288
32363,288
32381,288
32382,288
32383,288
32384,289
32385,289
32401,284
32402,284
32403,284
32404,284
32405,284
32421,286
32422,286
32441,286
32442,286
32443,286
32444,290
32445,290
32446,290
32447,286
32462,283
32463,283
32464,283
32465,283
32481,285
32482,285
32501,285
32502,285
32503,291
32504,291
32521,292
32522,292
32523,292
32524,292
32525,293
32526,293
32527,294
33201,295
33202,296
33203,297
33204,298
33205,296
33207,296
33208,296
33209,299
33210,300
33211,295
33301,295
33303,295
33305,299
33321,295
33322,295
33323,295
33324,295
33325,297
33342,295
33344,295
33345,295
33346,295
33361,295
33362,295
33363,295
33401,298
33423,296
33427,296
33428,296
33441,296
33442,296
33443,296
33444,296
33445,296
33461,296
33462,296
33481,296
33503,296
33521,299
33522,299
33523,299
33541,299
33542,299
33543,299
33561,300
33562,300
33563,300
33564,300
33581,301
33582,301
33583,302
33584,301
33585,301
33586,301
33587,302
33588,302
33589,302
33601,297
33602,301
33603,297
33604,297
33605,297
33606,297
33621,297
33622,297
33623,297
33624,297
33641,303
33642,303
33643,303
33644,297
33645,297
33646,297
33661,297
33662,301
33663,295
33664,297
33665,297
34100,304
34202,305
34203,306
34204,307
34205,308
34206,309
34207,308
34208,308
34209,310
34210,310
34211,311
34212,307
34213,304
34302,304
34304,304
34307,304
34309,304
34310,305
34311,305
34312,305
34313,305
34314,305
34323,304
34324,304
34325,304
34326,304
34327,304
34328,305
34329,305
34330,305
34361,304
34362,304
34363,304
34364,304
34365,304
34366,304
34367,304
34381,312
34382,304
34383,312
34384,312
34385,312
34386,312
34402,305
34405,307
34406,307
34407,307
34408,307
34421,307
34422,306
34423,305
34424,305
34425,313
34426,313
34427,306
34428,306
34429,306
34430,309
34441,308
34442,307
34444,308
34461,314
34462,314
34463,314
34481,308
34482,308
34501,308
34524,308
34541,315
34542,300
34543,315
34544,315
34561,316
34562,316
34563,316
34581,310
34582,310
34583,310
34584,310
34585,310
34586,310
34601,310
34602,300
34603,310
34604,310
34605,310
35201,317
35202,318
35203,318
35204,319
35205,320
35206,318
35207,320
35208,311
35209,318
35210,320
35211,321
35212,320
35213,318
35214,320
35301,322
35302,322
35303,322
35304,322
35321,311
35322,311
35323,311
35324,311
35325,311
35326,311
35327,320
35328,311
35329,311
35341,320
35342,320
35343,320
35344,320
35345,320
35361,320
35381,318
35401,318
35402,318
35403,318
35421,318
35422,318
35441,317
35442,317
35443,317
35444,317
35461,318
35462,318
35481,321
35482,321
35483,321
35501,319
35502,319
35503,285
35504,319
35505,319
35506,285
35507,319
35508,319
36201,323
36202,323
36203,324
36204,324
36301,324
36302,324
36321,323
36341,323
36342,323
36361,324
36362,324
36363,324
36364,324
36365,325
36366,325
36367,325
36381,326
36382,326
36383,326
36384,326
36385,326
36386,326
36401,323
36402,323
36403,323
36404,323
36405,323
36406,323
36407,323
36421,323
36422,323
36441,323
36442,323
36443,323
36444,323
36461,327
36462,327
36463,327
36464,327
36465,327
36466,327
36467,328
36481,329
36482,329
36483,329
36484,329
36485,329
36486,329
36487,329
36488,329
37201,330
37202,331
37203,331
37204,331
37205,332
37301,330
37302,330
37303,330
37304,330
37305,330
37306,330
37307,330
37308,330
37321,333
37322,333
37323,333
37341,330
37342,330
37343,330
37361,330
37362,330
37363,330
37364,298
37381,330
37382,330
37383,330
37384,331
37385,331
37386,331
37401,331
37402,331
37403,331
37404,331
37405,331
37421,332
37422,332
37423,332
37424,332
37425,332
37426,332
37427,332
37428,332
37429,332
38201,334
38202,335
38203,336
38204,337
38205,338
38206,338
38207,339
38208,338
38209,338
38210,334
38211,334
38212,338
38301,338
38302,338
38303,338
38321,338
38323,338
38341,335
38342,335
38343,335
38344,335
38345,335
38346,335
38347,335
38348,340
38349,341
38350,309
38351,309
38352,309
38353,340
38354,340
38355,342
38361,334
38362,334
38363,343
38381,344
38382,344
38383,344
38384,344
38385,345
38401,334
38402,334
38403,345
38404,334
38405,334
38421,339
38422,339
38423,339
38424,339
38425,339
38441,337
38442,337
38443,337
38444,337
38445,337
38461,346
38462,346
38463,346
38464,346
38481,336
38482,336
38483,336
38484,336
38485,336
38486,336
38501,347
38502,347
38503,347
38504,347
38505,347
39201,348
39202,349
39203,349
39204,348
39205,348
39206,350
39207,351
39208,351
39209,351
39301,326
39302,349
39303,349
39304,349
39305,349
39306,349
39307,349
39321,348
39322,348
39323,348
39324,348
39325,348
39326,348
39327,348
39328,348
39341,352
39344,352
39361,348
39362,348
39363,352
39364,352
39365,352
39381,348
39382,353
39383,348
39384,353
39385,352
39401,350
39402,353
39403,353
39404,350
39405,354
39406,350
39407,354
39408,350
39409,353
39410,348
39421,351
39422,350
39423,351
39424,351
39425,350
39426,355
39427,351
40100,356
40130,357
40202,358
40203,359
40204,356
40205,360
40206,361
40207,362
40208,360
40209,363
40210,359
40211,359
40212,362
40213,356
40214,364
40215,356
40216,363
40217,357
40218,357
40219,357
40220,357
40221,357
40222,357
40223,357
40305,357
40341,357
40342,357
40343,357
40344,357
40345,357
40348,357
40349,357
40362,357
40363,357
40364,357
40365,365
40381,356
40382,356
40383,356
40384,356
40401,356
40402,356
40403,356
40404,356
40421,360
40422,360
40423,360
40424,360
40425,360
40426,360
40427,360
40428,360
40441,363
40442,363
40443,363
40444,357
40445,363
40446,363
40462,357
40463,357
40481,363
40482,363
40483,363
40501,359
40503,363
40521,362
40522,362
40523,359
40541,359
40542,359
40543,359
40544,359
40545,359
40546,359
40561,362
40562,362
40563,362
40564,362
40581,358
40601,361
40602,361
40603,361
40604,361
40605,361
40606,361
40607,361
40608,361
40609,361
40621,356
40622,356
40623,356
40624,356
40641,356
40642,364
40643,356
40644,364
40645,364
41201,366
41202,367
41203,368
41204,366
41205,369
41206,370
41207,370
41301,362
41302,366
41303,366
41304,366
41305,366
41306,366
41321,368
41322,366
41323,368
41324,368
41325,368
41326,366
